区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
东城,北官厅胡同 ,64.31平米,南 ,760,118178,房本满五年,简装,低楼层(共6层),1993年建,北官厅胡同,,-
东城,东中公寓 ,233.06平米,南 ,1700,72943,房本满五年,简装,中楼层(共12层),1997年建,东中公寓,,-
东城,东总布胡同 ,55平米,南 ,522.5,95000,房本满五年,简装,地下室(共6层),1990年建,东总布胡同,,-
东城,望陶园小区 ,114.74平米,西,708,61705,房本满五年,精装,低楼层(共18层),1999年建,望陶园小区,,-
东城,上龙西里 ,79.68平米,西 ,720,90362,,简装,低楼层(共11层),2012年建,上龙西里,,-
东城,革新南路2号院 ,58.46平米,东,450,76976,,简装,中楼层(共21层),1980年建,革新南路2号院,,-
东城,西革新里112号院 ,93.08平米,,650,69833,,简装,高楼层(共19层),2001年建,西革新里112号院,,-
东城,北河沿大街 ,62.94平米,东 ,680,108040,,简装,低楼层(共6层),1989年建,北河沿大街,,-
东城,沙滩后街55号院 ,50.39平米,,830,164716,,精装,中楼层(共5层),1986年建,沙滩后街55号院,,-
东城,北河沿大街 ,59.35平米,南 ,705,118787,,简装,低楼层(共6层),1989年建,北河沿大街,,-
东城,西革新里108号院 ,59.1平米,东 ,405,68528,,简装,中楼层(共7层),1995年建,西革新里108号院,,-
东城,民安小区东直门北中街 ,137.84平米,南 ,1210,87783,,精装,顶层(共11层),2002年建,民安小区东直门北中街,,-
东城,东四块玉南街30号院 ,54.73平米,南 ,440,80395,房本满五年,简装,中楼层(共6层),1980年建,东四块玉南街30号院,,-
东城,东花市北里中区 ,137.1平米,南 ,1075,78410,房本满五年,简装,顶层(共6层),1995年建,东花市北里中区,,-
东城,新怡家园 ,198.68平米,南 ,2150,108215,房本满五年,精装,顶层(共15层),2006年建,新怡家园,,-
东城,金鱼池西区 ,177.95平米,东 ,1340,75303,房本满五年,精装,高楼层(共7层),2003年建,金鱼池西区,,-
东城,东四十条甲34号院 ,69.06平米,西,720,104258,房本满五年,简装,底层(共18层),1990年建,东四十条甲34号院,,-
东城,东直门内北小街16号 ,76.84平米,东 ,800,104113,房本满五年,简装,顶层(共10层),2003年建,东直门内北小街16号,,-
东城,国瑞城中区 ,51.74平米,,530,102436,房本满五年,其他,高楼层(共16层),2006年建,国瑞城中区,,-
东城,灯市口大街 ,50.35平米,南 ,670,133069,房本满五年,简装,顶层(共10层),1990年建,灯市口大街,,-
东城,建予园 ,120.92平米,,838,69303,房本满五年,简装,高楼层(共16层),1999年建,建予园,,-
东城,望陶园小区 ,82.42平米,,598,72556,房本满五年,简装,高楼层(共18层),2002年建,望陶园小区,,-
东城,普渡寺后巷 ,71.11平米,南 ,1060,149065,房本满五年,简装,底层(共1层),2003年建,普渡寺后巷,,-
东城,悠胜美苑 ,65.55平米,东 ,508,77499,房本满五年,简装,5层,2006年建,悠胜美苑,,-
东城,沙子口路50号 ,97.17平米,东,650,66894,房本满五年,毛坯,高楼层(共18层),1998年建,沙子口路50号,,-
东城,后永康胡同2号院4号院 ,43.16平米,,517,119787,房本满五年,精装,中楼层(共6层),1994年建,后永康胡同2号院4号院,,-
东城,国瑞城中区 ,41.27平米,,80,19385,房本满五年,2006年建,板塔结合,无,国瑞城中区,,-
东城,崇文门西大街 ,57.23平米,南 ,550,96104,房本满五年,简装,顶层(共13层),1979年建,崇文门西大街,,-
东城,东四西大街 ,67.59平米,南 ,760,112443,房本满五年,简装,底层(共6层),1988年建,东四西大街,,-
东城,兴隆都市馨园 ,30.94平米,,358,115708,房本满五年,简装,高楼层(共7层),2004年建,兴隆都市馨园,,-
东城,海晟名苑北区 ,49.23平米,,438,88971,房本满五年,精装,17层,2007年建,海晟名苑北区,,-
东城,竹杆胡同 ,57.86平米,,740,127895,房本满五年,简装,中楼层(共16层),2003年建,竹杆胡同,,-
东城,磁器库北巷 ,64.54平米,东 ,958,148436,房本满五年,精装,底层(共2层),1980年建,磁器库北巷,,-
东城,兴隆都市馨园 ,116.4平米,东 南 ,959,82389,房本满五年,简装,低楼层(共6层),2003年建,兴隆都市馨园,,-
东城,本家润园二期 ,197.58平米,西 北 ,1000,50613,,简装,高楼层(共9层),2007年建,本家润园二期,,-
东城,东四块玉南街4号院 ,161.03平米,南 ,1600,99361,,精装,中楼层(共5层),2002年建,东四块玉南街4号院,,-
东城,上龙西里 ,50.76平米,东,538,105989,,精装,中楼层(共18层),1988年建,上龙西里,,-
东城,安化南里 ,70.03平米,,668,95388,,精装,高楼层(共16层),2007年建,安化南里,,-
东城,胡家园小区 ,94.28平米,,876,92915,,精装,底层(共10层),2000年建,胡家园小区,,-
东城,禾风相府 ,221.67平米,南 北 ,3300,148870,,简装,低楼层(共14层),2004年建,禾风相府,,-
东城,东直门外小街8号院 ,63.02平米,南 ,600,95208,,简装,中楼层(共6层),1995年建,东直门外小街8号院,,-
东城,新景家园东区 ,78.21平米,南 ,780,99732,,简装,高楼层(共13层),2004年建,新景家园东区,,-
东城,海运仓小区 ,80.71平米,南 ,880,109033,房本满五年,简装,高楼层(共7层),2003年建,海运仓小区,,-
东城,美术馆后街 ,68.58平米,东 ,780,113736,房本满五年,其他,顶层(共10层),1988年建,美术馆后街,,-
东城,崇文门西大街 ,53.42平米,北 ,560,104830,房本满五年,精装,低楼层(共13层),1979年建,崇文门西大街,,-
东城,崇文门西大街 ,48.41平米,,510,105351,房本满五年,精装,低楼层(共13层),1979年建,崇文门西大街,,-
东城,国瑞城中区 ,83.06平米,西,890,107152,房本满五年,简装,中楼层(共16层),2006年建,国瑞城中区,,-
东城,长青园 ,77.7平米,南 西 ,620,79795,房本满五年,其他,高楼层(共6层),1988年建,长青园,,-
东城,永定门东街中里 ,49.89平米,南 ,400,80177,房本满五年,精装,中楼层(共6层),1970年建,永定门东街中里,,-
东城,保利蔷薇 ,57.01平米,,620,108753,房本满五年,精装,中楼层(共16层),2007年建,保利蔷薇,,-
东城,中海紫御公馆 ,61.54平米,西,625,101560,房本满五年,精装,高楼层(共22层),2010年建,中海紫御公馆,,-
东城,新中西街 ,41.64平米,,430,103267,房本满五年,精装,中楼层(共7层),1990年建,新中西街,,-
东城,安化南里 ,96.16平米,,1000,103994,房本满五年,精装,高楼层(共16层),2007年建,安化南里,,-
东城,东直门内大街 ,91.12平米,南 ,908,99649,房本满五年,其他,顶层(共16层),2003年建,东直门内大街,,-
东城,东四四条 ,71.23平米,南 ,738,103609,房本满五年,简装,底层(共5层),1990年建,东四四条,,-
东城,东华门大街 ,55.4平米,,680,122744,房本满五年,精装,中楼层(共6层),1988年建,东华门大街,,-
东城,水上华城 ,262.46平米,南 ,1890,72011,房本满五年,精装,低楼层(共23层),2005年建,水上华城,,-
东城,宝润苑 ,196.46平米,东 ,1490,75843,房本满五年,简装,高楼层(共14层),1998年建,宝润苑,,-
东城,东堂子胡同 ,47.06平米,,610,129622,房本满五年,简装,高楼层(共6层),1990年建,东堂子胡同,,-
东城,朝阳门南小街 ,144.52平米,,1415,97911,房本满五年,精装,顶层(共9层),2004年建,朝阳门南小街,,-
东城,兴化西里 ,87.77平米,南 ,850,96845,房本满五年,精装,底层(共4层),1976年建,兴化西里,,-
东城,本家润园二期 ,24.78平米,,230,92817,房本满五年,简装,中楼层(共9层),2007年建,本家润园二期,,-
东城,保利蔷薇 ,61.65平米,东,670,108679,,简装,中楼层(共16层),2008年建,保利蔷薇,,-
东城,天利园 ,128.45平米,南 ,1250,97315,,精装,底层(共16层),2003年建,天利园,,-
东城,悠胜美苑 ,147.76平米,东,818,55361,,简装,中楼层(共18层),2001年建,悠胜美苑,,-
东城,北官厅胡同 ,59.18平米,,748,126395,,简装,底层(共16层),1993年建,北官厅胡同,,-
东城,领行国际 ,104.99平米,,825,78579,,精装,高楼层(共21层),2005年建,领行国际,,-
东城,东直门外小街10号院 ,80.73平米,东 ,638,79029,,简装,底层(共6层),1986年建,东直门外小街10号院,,-
东城,春秀路 ,54.69平米,南 ,540,98739,,简装,中楼层(共6层),1984年建,春秀路,,-
东城,富贵园一区 ,160.89平米,南 ,1660,103177,,精装,中楼层(共9层),2003年建,富贵园一区,,-
东城,花市枣苑一期 ,141.93平米,西,1448,102023,,简装,中楼层(共18层),2002年建,花市枣苑一期,,-
东城,冠城名敦道 ,93.27平米,,550,58969,,简装,23层,2010年建,冠城名敦道,,-
东城,和平里二区 ,77.15平米,,730,94621,房本满五年,简装,中楼层(共16层),2012年建,和平里二区,,-
东城,永铁苑 ,85.11平米,西,595,69910,房本满五年,简装,顶层(共22层),2000年建,永铁苑,,-
东城,幸福家园三期 ,179.78平米,东 南 ,1876,104350,房本满五年,精装,中楼层(共18层),2005年建,幸福家园三期,,-
东城,新怡家园 ,151.44平米,南 ,2030,134047,房本满五年,精装,低楼层(共13层),2006年建,新怡家园,,-
东城,东营房九条 ,58.52平米,西,460,78606,房本满五年,毛坯,底层(共6层),1988年建,东营房九条,,-
东城,凯德华玺 ,75.97平米,,408,53706,房本满五年,其他,高楼层(共13层),2009年建,凯德华玺,,-
东城,金桥国际 ,63.79平米,,540,84653,房本满五年,精装,中楼层(共27层),2004年建,金桥国际,,-
东城,望陶园小区 ,82.42平米,,600,72798,房本满五年,简装,中楼层(共18层),2002年建,望陶园小区,,-
东城,丽水湾畔家园 ,97.93平米,,1000,102114,房本满五年,简装,高楼层(共21层),2002年建,丽水湾畔家园,,-
东城,富莱茵花园 ,148.63平米,南 ,1000,67282,房本满五年,其他,高楼层(共21层),2001年建,富莱茵花园,,-
东城,和平里三区 ,40.57平米,东南 ,490,120779,房本满五年,精装,顶层(共6层),1996年建,和平里三区,,-
东城,水上华城 ,104.15平米,西,1030,98896,房本满五年,精装,低楼层(共23层),2005年建,水上华城,,-
东城,当代MOMA ,109.3平米,,1400,128088,房本满五年,其他,低楼层(共18层),2009年建,当代MOMA,,-
东城,金桥国际 ,63.35平米,,530,83663,房本满五年,简装,低楼层(共27层),2004年建,金桥国际,,-
东城,北京INN ,93.27平米,,430,46103,房本满五年,简装,中楼层(共16层),2005年建,北京INN,,-
东城,天坛东里中区 ,48.74平米,南 ,420,86172,房本满五年,其他,高楼层(共6层),1980年建,天坛东里中区,,-
东城,忠实里 ,76.92平米,东 ,660,85804,,精装,中楼层(共14层),1980年建,忠实里,,-
东城,建国门北大街 ,57.64平米,东,580,100625,,其他,高楼层(共17层),1988年建,建国门北大街,,-
东城,板厂新里 ,42.95平米,,420,97789,,简装,低楼层(共18层),1990年建,板厂新里,,-
东城,车站路6号院 ,57.33平米,南 ,420,73261,,精装,顶层(共6层),1980年建,车站路6号院,,-
东城,当代MOMA ,247.64平米,西 ,3500,141335,,精装,顶层(共21层),2006年建,当代MOMA,,-
东城,朝阳门北小街 ,77.84平米,东 ,860,110484,,简装,顶层(共6层),2003年建,朝阳门北小街,,-
东城,中国强胡同 ,100.63平米,南 ,920,91425,,简装,中楼层(共6层),1960年建,中国强胡同,,-
东城,小黄庄一区 ,107.54平米,东 西 东,950,88340,,毛坯,中楼层(共21层),1990年建,小黄庄一区,,-
东城,东直门内北小街16号 ,73.77平米,东 ,665,90146,,简装,顶层(共10层),2003年建,东直门内北小街16号,,-
东城,北京INN ,61.73平米,,320,51839,,精装,中楼层(共12层),2005年建,北京INN,,-
东城,北京INN ,91.87平米,,450,48983,,精装,中楼层(共7层),2005年建,北京INN,,-
东城,领行国际 ,106.08平米,,827,77961,,简装,高楼层(共21层),2005年建,领行国际,,-
东城,万国城MOMA ,143.58平米,东,1358,94582,,精装,低楼层(共31层),2006年建,万国城MOMA,,-
东城,和平新城一期 ,109.73平米,西,999,91042,,精装,低楼层(共20层),2003年建,和平新城一期,,-
东城,金鱼池西区 ,69.14平米,,360,52069,房本满五年,简装,地下室(共7层),2002年建,金鱼池西区,,-
东城,丽水湾畔家园 ,97.41平米,,800,82128,房本满五年,其他,高楼层(共21层),2002年建,丽水湾畔家园,,-
东城,万国城MOMA ,304.35平米,西南 ,3350,110071,房本满五年,精装,中楼层(共26层),2005年建,万国城MOMA,,-
东城,康鸿家园 ,145.46平米,南 ,1450,99684,房本满五年,精装,高楼层(共6层),2000年建,康鸿家园,,-
东城,民旺园 ,69.16平米,南 ,750,108445,房本满五年,精装,高楼层(共6层),1996年建,民旺园,,-
东城,和平里六区 ,114.39平米,东,1139,99572,房本满五年,精装,中楼层(共14层),2000年建,和平里六区,,-
东城,万国城MOMA ,111.05平米,,460,41423,房本满五年,精装,顶层(共2层),2007年建,万国城MOMA,,-
东城,天华公馆 ,31.5平米,,173,54921,房本满五年,精装,中楼层(共6层),2009年建,天华公馆,,-
东城,雍和家园一期 ,201.89平米,西,2050,101541,房本满五年,简装,中楼层(共16层),2003年建,雍和家园一期,,-
东城,和平新城一期 ,122.76平米,西,1300,105898,房本满五年,精装,低楼层(共19层),2003年建,和平新城一期,,-
东城,凯德华玺 ,75.81平米,,410,54083,房本满五年,精装,中楼层(共13层),2009年建,凯德华玺,,-
东城,新中西街 ,55.36平米,南 ,410,74061,房本满五年,简装,底层(共7层),1990年建,新中西街,,-
东城,和平里一区 ,61.98平米,,620,100033,房本满五年,简装,顶层(共5层),1990年建,和平里一区,,-
东城,新世界家园 ,134.89平米,东 ,1350,100082,房本满五年,精装,底层(共9层),2004年建,新世界家园,,-
东城,华龙美晟 ,38.43平米,,39,10149,房本满五年,板塔结合,-,无,华龙美晟,,-
东城,广渠家园 ,79.67平米,西,720,90373,房本满五年,精装,高楼层(共29层),2009年建,广渠家园,,-
东城,东环居苑 ,60.57平米,,520,85852,房本满五年,精装,中楼层(共22层),2004年建,东环居苑,,-
东城,朝阳门南小街 ,132.11平米,南 ,1520,115056,房本满五年,精装,顶层(共11层),2004年建,朝阳门南小街,,-
东城,富贵园三区 ,56.88平米,西,580,101970,房本满五年,简装,中楼层(共12层),2002年建,富贵园三区,,-
东城,中海紫御公馆 ,91.86平米,,1000,108862,房本满五年,精装,高楼层(共22层),2010年建,中海紫御公馆,,-
东城,前门东大街 ,45.27平米,,470,103822,房本满五年,精装,低楼层(共16层),1990年建,前门东大街,,-
东城,金鱼池东区 ,66.06平米,东 ,345,52226,房本满五年,简装,地下室(共7层),2002年建,金鱼池东区,,-
东城,上龙西里 ,185.6平米,西,1600,86207,房本满五年,精装,低楼层(共18层),1996年建,上龙西里,,-
东城,海晟名苑北区 ,69.73平米,,700,100388,房本满五年,精装,16层,2007年建,海晟名苑北区,,-
东城,冠城名敦道 ,93.13平米,,520,55836,,精装,中楼层(共23层),2009年建,冠城名敦道,,-
东城,冠城名敦道 ,86.43平米,,500,57851,,精装,中楼层(共23层),2009年建,冠城名敦道,,-
东城,北京INN ,61.32平米,,296,48272,,其他,低楼层(共16层),2005年建,北京INN,,-
东城,景泰东里 ,51.4平米,,390,75876,,精装,高楼层(共9层),1994年建,景泰东里,,-
东城,仓夹道 ,51.9平米,,590,113681,,其他,高楼层(共23层),2003年建,仓夹道,,-
东城,巷上嘉园 ,285.03平米,南 ,1800,63152,,简装,底层(共24层),2005年建,巷上嘉园,,-
东城,东直门外大街(东城） ,46.95平米,西,490,104367,房本满五年,精装,底层(共16层),1992年建,东直门外大街(东城）,,-
东城,东直门内大街 ,76.45平米,,770,100720,房本满五年,简装,底层(共16层),2002年建,东直门内大街,,-
东城,水上华城 ,265.85平米,南 ,2800,105323,房本满五年,精装,高楼层(共23层),2005年建,水上华城,,-
东城,花市枣苑二期 ,109.54平米,,1260,115027,房本满五年,精装,中楼层(共17层),2004年建,花市枣苑二期,,-
东城,东后河沿 ,188.8平米,东 ,1600,84746,房本满五年,简装,中楼层(共16层),1999年建,东后河沿,,-
东城,上龙西里 ,61.63平米,,590,95733,房本满五年,精装,高楼层(共11层),2012年建,上龙西里,,-
东城,东方财富 ,45.29平米,,450,99360,房本满五年,简装,高楼层(共15层),2006年建,东方财富,,-
东城,水上华城 ,73.05平米,,730,99932,房本满五年,精装,中楼层(共23层),2006年建,水上华城,,-
